id,employee_id,course_id,status,score,completion_date,expiry_date,hours_completed,certificate_issued,notes
2277,377,9,Not Started,,,,0.0,False,
2278,377,35,Completed,98.9,2026-06-15T05:04:38.161901,2027-06-15T05:04:38.161901,16,True,
2279,377,44,Completed,66.3,2026-01-01T05:04:38.161910,2027-01-01T05:04:38.161910,4,True,
2280,377,60,Expired,91.0,2025-06-13T05:04:38.161920,2025-06-03T05:04:38.161920,0.0,False,
2281,378,87,In Progress,,,,14.7,False,
2282,378,68,Not Started,,,,0.0,False,
2283,378,37,Completed,70.0,2026-04-29T05:04:38.161937,2027-04-29T05:04:38.161937,16,True,
2284,378,45,Not Started,,,,0.0,False,
2285,378,86,Not Started,,,,0.0,False,
2286,378,29,In Progress,,,,5.7,False,
2287,379,11,Not Started,,,,0.0,False,
2288,379,79,In Progress,,,,24.6,False,
2289,379,88,Completed,67.2,2026-04-28T05:04:38.161957,2027-04-28T05:04:38.161957,16,True,
2290,379,90,In Progress,,,,8.2,False,
2291,379,3,In Progress,,,,30.2,False,
2292,380,42,Completed,95.5,2025-05-20T05:04:38.161976,2026-05-20T05:04:38.161976,24,True,
2293,380,47,Expired,88.3,2025-09-09T05:04:38.161985,2025-08-30T05:04:38.161985,0.0,False,
2294,380,43,Expired,85.5,2026-04-12T05:04:38.161995,2026-04-02T05:04:38.161995,0.0,False,
2295,380,99,Expired,74.0,2026-03-25T05:04:38.162005,2026-03-15T05:04:38.162005,0.0,False,
2296,380,15,Completed,84.4,2025-08-10T05:04:38.162016,2026-08-10T05:04:38.162016,40,True,
2297,381,81,Not Started,,,,0.0,False,
2298,381,99,In Progress,,,,12.6,False,
2299,381,68,Not Started,,,,0.0,False,
2300,381,100,In Progress,,,,4.4,False,
2301,382,88,In Progress,,,,13.1,False,
2302,382,71,Expired,91.5,2025-06-13T05:04:38.162040,2025-06-03T05:04:38.162040,0.0,False,
2303,382,8,Not Started,,,,0.0,False,
2304,382,4,In Progress,,,,12.9,False,
2305,382,79,Not Started,,,,0.0,False,
2306,383,17,Completed,71.3,2025-12-05T05:04:38.162057,2026-12-05T05:04:38.162057,40,True,
2307,383,35,Expired,88.2,2025-12-27T05:04:38.162067,2025-12-17T05:04:38.162067,0.0,False,
2308,383,11,In Progress,,,,2.3,False,
2309,383,77,In Progress,,,,6.4,False,
2310,383,39,Not Started,,,,0.0,False,
2311,384,4,Not Started,,,,0.0,False,
2312,384,81,Expired,99.7,2025-10-31T05:04:38.162087,2025-10-21T05:04:38.162087,0.0,False,
2313,384,72,Completed,78.5,2025-09-28T05:04:38.162097,2026-09-28T05:04:38.162097,4,True,
2314,384,8,Completed,75.4,2025-10-03T05:04:38.162107,2026-10-03T05:04:38.162107,8,True,
2315,385,100,Expired,97.6,2025-06-02T05:04:38.162119,2025-05-23T05:04:38.162119,0.0,False,
2316,385,80,Completed,84.3,2025-04-02T05:04:38.162129,2026-04-02T05:04:38.162129,24,True,
2317,385,14,Completed,78.7,2026-06-26T05:04:38.162138,2027-06-26T05:04:38.162138,40,True,
2318,385,7,Not Started,,,,0.0,False,
2319,386,64,Completed,70.6,2026-02-04T05:04:38.162152,2027-02-04T05:04:38.162152,8,True,
2320,386,6,Expired,74.1,2025-08-15T05:04:38.162162,2025-08-05T05:04:38.162162,0.0,False,
2321,386,85,In Progress,,,,19.2,False,
2322,386,58,In Progress,,,,1.0,False,
2323,386,60,Expired,80.6,2025-09-11T05:04:38.162175,2025-09-01T05:04:38.162175,0.0,False,
2324,386,19,In Progress,,,,7.1,False,
2325,386,9,In Progress,,,,2.1,False,
2326,387,47,Completed,88.6,2026-04-08T05:04:38.162191,2027-04-08T05:04:38.162191,4,True,
2327,387,83,Not Started,,,,0.0,False,
2328,387,42,Expired,99.6,2025-12-04T05:04:38.162202,2025-11-24T05:04:38.162202,0.0,False,
2329,387,51,Not Started,,,,0.0,False,
2330,387,70,Expired,92.7,2025-07-08T05:04:38.162214,2025-06-28T05:04:38.162214,0.0,False,
2331,387,49,Completed,73.6,2025-10-29T05:04:38.162224,2026-10-29T05:04:38.162224,40,True,
2332,388,79,Completed,71.3,2025-11-28T05:04:38.162238,2026-11-28T05:04:38.162238,40,True,
2333,388,41,In Progress,,,,6.4,False,
2334,388,70,Not Started,,,,0.0,False,
2335,388,78,Expired,94.9,2025-06-20T05:04:38.162251,2025-06-10T05:04:38.162251,0.0,False,
2336,388,72,In Progress,,,,1.6,False,
2337,388,95,Completed,88.5,2025-06-11T05:04:38.162262,2026-06-11T05:04:38.162262,8,True,
2338,388,22,Completed,90.3,2026-06-23T05:04:38.162271,2027-06-23T05:04:38.162271,8,True,
2339,388,27,Completed,98.2,2026-03-02T05:04:38.162281,2027-03-02T05:04:38.162281,8,True,
2340,389,10,In Progress,,,,7.7,False,
2341,389,4,Not Started,,,,0.0,False,
2342,389,51,Not Started,,,,0.0,False,
2343,389,2,Completed,87.8,2025-04-14T05:04:38.162297,2026-04-14T05:04:38.162297,24,True,
2344,390,3,In Progress,,,,20.9,False,
2345,390,14,Expired,76.1,2025-09-07T05:04:38.162311,2025-08-28T05:04:38.162311,0.0,False,
2346,390,27,Not Started,,,,0.0,False,
2347,390,42,In Progress,,,,10.4,False,
2348,391,22,Not Started,,,,0.0,False,
2349,391,77,Not Started,,,,0.0,False,
2350,391,54,Not Started,,,,0.0,False,
2351,391,12,Not Started,,,,0.0,False,
2352,391,27,Expired,98.8,2025-04-11T05:04:38.162335,2025-04-01T05:04:38.162335,0.0,False,
2353,391,88,Expired,92.4,2026-03-10T05:04:38.162345,2026-02-28T05:04:38.162345,0.0,False,
2354,392,57,Expired,94.7,2025-04-08T05:04:38.162360,2025-03-29T05:04:38.162360,0.0,False,
2355,392,70,Expired,67.0,2026-01-03T05:04:38.162370,2025-12-24T05:04:38.162370,0.0,False,
2356,392,18,Expired,77.9,2025-05-15T05:04:38.162379,2025-05-05T05:04:38.162379,0.0,False,
2357,392,6,In Progress,,,,11.5,False,
2358,392,15,Completed,79.2,2025-09-25T05:04:38.162390,2026-09-25T05:04:38.162390,40,True,
2359,392,26,Completed,81.8,2025-06-01T05:04:38.162400,2026-06-01T05:04:38.162400,4,True,
2360,392,67,Not Started,,,,0.0,False,
2361,393,40,Completed,75.6,2026-01-18T05:04:38.162414,2027-01-18T05:04:38.162414,8,True,
2362,393,49,Not Started,,,,0.0,False,
2363,393,96,Expired,69.6,2025-06-21T05:04:38.162425,2025-06-11T05:04:38.162425,0.0,False,
2364,393,86,Completed,92.1,2025-10-02T05:04:38.162435,2026-10-02T05:04:38.162435,8,True,
2365,393,73,In Progress,,,,18.9,False,
2366,393,30,Expired,82.7,2026-06-13T05:04:38.162446,2026-06-03T05:04:38.162446,0.0,False,
2367,394,89,Not Started,,,,0.0,False,
2368,394,79,Not Started,,,,0.0,False,
2369,394,92,Completed,84.5,2026-02-01T05:04:38.162462,2027-02-01T05:04:38.162462,24,True,
2370,394,74,Completed,93.3,2026-05-21T05:04:38.162472,2027-05-21T05:04:38.162472,40,True,
2371,394,2,In Progress,,,,12.8,False,
2372,395,8,In Progress,,,,3.9,False,
2373,395,33,In Progress,,,,2.9,False,
2374,395,9,Completed,71.0,2025-08-28T05:04:38.162490,2026-08-28T05:04:38.162490,4,True,
2375,395,31,Not Started,,,,0.0,False,
2376,396,32,Expired,86.6,2025-11-29T05:04:38.162505,2025-11-19T05:04:38.162505,0.0,False,
2377,396,15,Completed,70.0,2026-06-23T05:04:38.162515,2027-06-23T05:04:38.162515,40,True,
2378,396,5,In Progress,,,,6.3,False,
2379,396,35,Completed,91.0,2025-08-27T05:04:38.162526,2026-08-27T05:04:38.162526,16,True,
2380,396,97,Not Started,,,,0.0,False,
2381,396,98,Not Started,,,,0.0,False,
2382,396,94,Not Started,,,,0.0,False,
2383,396,84,Expired,98.7,2025-04-12T05:04:38.162539,2025-04-02T05:04:38.162539,0.0,False,
2384,397,43,In Progress,,,,3.0,False,
2385,397,26,Not Started,,,,0.0,False,
2386,397,39,Completed,77.3,2025-07-17T05:04:38.162555,2026-07-17T05:04:38.162555,16,True,
2387,397,79,Not Started,,,,0.0,False,
2388,397,48,Not Started,,,,0.0,False,
2389,397,92,In Progress,,,,8.4,False,
2390,397,62,Completed,73.7,2026-04-05T05:04:38.162570,2027-04-05T05:04:38.162570,40,True,
2391,398,90,In Progress,,,,16.6,False,
2392,398,38,Completed,66.7,2025-12-20T05:04:38.162584,2026-12-20T05:04:38.162584,24,True,
2393,398,65,Completed,99.0,2025-08-22T05:04:38.162593,2026-08-22T05:04:38.162593,40,True,
2394,398,11,Completed,94.3,2025-06-24T05:04:38.162602,2026-06-24T05:04:38.162602,40,True,
2395,398,18,Expired,83.6,2025-05-06T05:04:38.162612,2025-04-26T05:04:38.162612,0.0,False,
2396,399,95,Completed,75.8,2025-09-19T05:04:38.162625,2026-09-19T05:04:38.162625,8,True,
2397,399,54,Completed,91.3,2025-12-04T05:04:38.162635,2026-12-04T05:04:38.162635,8,True,
2398,399,17,Completed,84.7,2025-06-11T05:04:38.162644,2026-06-11T05:04:38.162644,40,True,
2399,399,6,Completed,91.4,2025-08-08T05:04:38.162655,2026-08-08T05:04:38.162655,16,True,
2400,399,21,In Progress,,,,2.0,False,
2401,399,3,Not Started,,,,0.0,False,
2402,400,71,Completed,65.9,2025-10-14T05:04:38.162671,2026-10-14T05:04:38.162671,16,True,
2403,400,97,Completed,94.0,2025-10-10T05:04:38.162680,2026-10-10T05:04:38.162680,8,True,
2404,400,2,Not Started,,,,0.0,False,
2405,400,10,Completed,76.4,2026-06-04T05:04:38.162691,2027-06-04T05:04:38.162691,16,True,
2406,400,14,In Progress,,,,30.9,False,
2407,401,99,Not Started,,,,0.0,False,
2408,401,64,Not Started,,,,0.0,False,
2409,401,18,Expired,96.6,2026-01-27T05:04:38.162710,2026-01-17T05:04:38.162710,0.0,False,
2410,401,25,Completed,90.9,2025-11-24T05:04:38.162720,2026-11-24T05:04:38.162720,4,True,
2411,402,73,In Progress,,,,19.9,False,
2412,402,53,In Progress,,,,11.9,False,
2413,402,19,In Progress,,,,6.1,False,
2414,402,64,Not Started,,,,0.0,False,
2415,402,54,Expired,80.7,2026-04-10T05:04:38.162739,2026-03-31T05:04:38.162739,0.0,False,
2416,403,72,In Progress,,,,3.5,False,
2417,403,56,Expired,99.1,2026-07-09T05:04:38.162754,2026-06-29T05:04:38.162754,0.0,False,
2418,403,94,Expired,93.7,2025-11-28T05:04:38.162763,2025-11-18T05:04:38.162763,0.0,False,
2419,403,50,Expired,67.4,2025-12-14T05:04:38.162773,2025-12-04T05:04:38.162773,0.0,False,
2420,403,68,Not Started,,,,0.0,False,
2421,404,28,Not Started,,,,0.0,False,
2422,404,85,Not Started,,,,0.0,False,
2423,404,64,Expired,74.4,2025-08-22T05:04:38.162790,2025-08-12T05:04:38.162790,0.0,False,
2424,404,56,In Progress,,,,7.6,False,
2425,404,30,In Progress,,,,2.5,False,
2426,404,43,Completed,95.7,2025-12-20T05:04:38.162803,2026-12-20T05:04:38.162803,4,True,
2427,404,58,Completed,69.3,2026-01-24T05:04:38.162813,2027-01-24T05:04:38.162813,24,True,
2428,404,2,Expired,76.2,2026-02-02T05:04:38.162824,2026-01-23T05:04:38.162824,0.0,False,
2429,405,3,In Progress,,,,5.4,False,
2430,405,80,In Progress,,,,19.8,False,
2431,405,75,Not Started,,,,0.0,False,
2432,405,65,In Progress,,,,23.2,False,
2433,406,23,In Progress,,,,16.5,False,
2434,406,88,Completed,87.6,2025-07-31T05:04:38.162847,2026-07-31T05:04:38.162847,16,True,
2435,406,16,Completed,83.5,2025-08-29T05:04:38.162857,2026-08-29T05:04:38.162857,16,True,
2436,406,73,Completed,92.9,2026-07-10T05:04:38.162866,2027-07-10T05:04:38.162866,24,True,
2437,407,78,Expired,68.3,2025-03-29T05:04:38.162881,2025-03-19T05:04:38.162881,0.0,False,
2438,407,27,Completed,94.1,2025-09-04T05:04:38.162891,2026-09-04T05:04:38.162891,8,True,
2439,407,31,Expired,84.3,2025-06-06T05:04:38.162901,2025-05-27T05:04:38.162901,0.0,False,
2440,407,79,Not Started,,,,0.0,False,
2441,407,66,Expired,79.5,2026-04-11T05:04:38.162912,2026-04-01T05:04:38.162912,0.0,False,
2442,407,10,Not Started,,,,0.0,False,
2443,407,73,Expired,94.7,2025-06-22T05:04:38.162923,2025-06-12T05:04:38.162923,0.0,False,
2444,408,9,In Progress,,,,1.4,False,
2445,408,92,Not Started,,,,0.0,False,
2446,408,22,Expired,65.5,2026-04-10T05:04:38.162939,2026-03-31T05:04:38.162939,0.0,False,
2447,408,55,In Progress,,,,10.9,False,
2448,409,48,In Progress,,,,1.3,False,
2449,409,47,Not Started,,,,0.0,False,
2450,409,35,Expired,83.4,2025-06-15T05:04:38.162959,2025-06-05T05:04:38.162959,0.0,False,
2451,409,16,Completed,87.5,2025-07-19T05:04:38.162969,2026-07-19T05:04:38.162969,16,True,
2452,409,92,Expired,70.5,2026-02-18T05:04:38.162980,2026-02-08T05:04:38.162980,0.0,False,
2453,409,99,In Progress,,,,16.6,False,
2454,409,66,Completed,69.5,2025-04-11T05:04:38.162991,2026-04-11T05:04:38.162991,40,True,
2455,409,11,Expired,69.9,2025-09-06T05:04:38.163001,2025-08-27T05:04:38.163001,0.0,False,
2456,410,76,In Progress,,,,8.8,False,
2457,410,32,Not Started,,,,0.0,False,
2458,410,16,Not Started,,,,0.0,False,
2459,410,96,Completed,74.7,2025-09-15T05:04:38.163018,2026-09-15T05:04:38.163018,4,True,
2460,410,70,Expired,78.6,2025-07-12T05:04:38.163028,2025-07-02T05:04:38.163028,0.0,False,
2461,411,21,Completed,91.1,2026-01-11T05:04:38.163043,2027-01-11T05:04:38.163043,4,True,
2462,411,31,Expired,85.3,2026-06-18T05:04:38.163053,2026-06-08T05:04:38.163053,0.0,False,
2463,411,22,In Progress,,,,6.8,False,
2464,411,7,Completed,67.9,2025-12-11T05:04:38.163064,2026-12-11T05:04:38.163064,32,True,
2465,412,100,In Progress,,,,3.0,False,
2466,412,11,Not Started,,,,0.0,False,
2467,412,18,Expired,69.6,2026-01-21T05:04:38.163081,2026-01-11T05:04:38.163081,0.0,False,
2468,412,53,Not Started,,,,0.0,False,
2469,412,61,Completed,83.8,2025-10-24T05:04:38.163092,2026-10-24T05:04:38.163092,4,True,
2470,412,71,Not Started,,,,0.0,False,
2471,412,20,Completed,73.6,2026-01-07T05:04:38.163103,2027-01-07T05:04:38.163103,8,True,
2472,413,7,Not Started,,,,0.0,False,
2473,413,32,Completed,81.4,2025-10-11T05:04:38.163118,2026-10-11T05:04:38.163118,40,True,
2474,413,92,In Progress,,,,0.9,False,
2475,413,11,Not Started,,,,0.0,False,
2476,413,41,Not Started,,,,0.0,False,
2477,413,27,Expired,66.7,2026-03-10T05:04:38.163132,2026-02-28T05:04:38.163132,0.0,False,
2478,413,84,Not Started,,,,0.0,False,
2479,413,73,Not Started,,,,0.0,False,
2480,414,37,Not Started,,,,0.0,False,
2481,414,70,In Progress,,,,2.0,False,
2482,414,76,Completed,68.0,2026-02-11T05:04:38.163150,2027-02-11T05:04:38.163150,16,True,
2483,414,40,Not Started,,,,0.0,False,
2484,414,64,In Progress,,,,6.5,False,
2485,415,92,Completed,73.1,2026-04-05T05:04:38.163166,2027-04-05T05:04:38.163166,24,True,
2486,415,73,In Progress,,,,0.7,False,
2487,415,82,In Progress,,,,2.4,False,
2488,415,26,Not Started,,,,0.0,False,
2489,415,99,Expired,87.7,2025-03-31T05:04:38.163182,2025-03-21T05:04:38.163182,0.0,False,
2490,415,80,Not Started,,,,0.0,False,
2491,416,51,Not Started,,,,0.0,False,
2492,416,13,Completed,89.5,2025-08-19T05:04:38.163198,2026-08-19T05:04:38.163198,40,True,
2493,416,5,Expired,77.1,2026-06-09T05:04:38.163208,2026-05-30T05:04:38.163208,0.0,False,
2494,416,7,Not Started,,,,0.0,False,
2495,416,36,In Progress,,,,2.4,False,
2496,416,23,Completed,87.3,2025-07-18T05:04:38.163220,2026-07-18T05:04:38.163220,24,True,
2497,417,57,Completed,89.9,2025-12-29T05:04:38.163232,2026-12-29T05:04:38.163232,16,True,
2498,417,21,Expired,72.7,2025-10-08T05:04:38.163242,2025-09-28T05:04:38.163242,0.0,False,
2499,417,26,In Progress,,,,0.8,False,
2500,417,32,In Progress,,,,27.0,False,
2501,417,65,Not Started,,,,0.0,False,
2502,418,57,In Progress,,,,1.0,False,
2503,418,61,Completed,85.8,2025-11-17T05:04:38.163262,2026-11-17T05:04:38.163262,4,True,
2504,418,28,Not Started,,,,0.0,False,
2505,418,66,In Progress,,,,30.4,False,
2506,418,83,Not Started,,,,0.0,False,
2507,419,21,Completed,76.0,2025-08-25T05:04:38.163282,2026-08-25T05:04:38.163282,4,True,
2508,419,22,In Progress,,,,4.6,False,
2509,419,93,In Progress,,,,13.7,False,
2510,419,99,Expired,91.7,2026-04-07T05:04:38.163295,2026-03-28T05:04:38.163295,0.0,False,
2511,419,59,Not Started,,,,0.0,False,
2512,419,70,Not Started,,,,0.0,False,
2513,419,7,Completed,81.0,2026-02-06T05:04:38.163307,2027-02-06T05:04:38.163307,32,True,
2514,420,1,Completed,92.2,2026-05-29T05:04:38.163322,2027-05-29T05:04:38.163322,16,True,
2515,420,39,Completed,73.4,2026-06-02T05:04:38.163332,2027-06-02T05:04:38.163332,16,True,
2516,420,4,Not Started,,,,0.0,False,
2517,420,75,Not Started,,,,0.0,False,
2518,420,95,Not Started,,,,0.0,False,
2519,420,15,Expired,76.3,2026-04-03T05:04:38.163346,2026-03-24T05:04:38.163346,0.0,False,
2520,420,48,Completed,71.4,2026-04-07T05:04:38.163356,2027-04-07T05:04:38.163356,8,True,
2521,420,74,Not Started,,,,0.0,False,
2522,421,82,In Progress,,,,0.8,False,
2523,421,90,Completed,86.8,2026-07-19T05:04:38.163374,2027-07-19T05:04:38.163374,24,True,
2524,421,5,Not Started,,,,0.0,False,
2525,421,15,Not Started,,,,0.0,False,
2526,421,1,In Progress,,,,1.5,False,
2527,421,94,Expired,88.7,2025-08-13T05:04:38.163390,2025-08-03T05:04:38.163390,0.0,False,
2528,421,60,Not Started,,,,0.0,False,
2529,422,58,In Progress,,,,19.3,False,
2530,422,89,Not Started,,,,0.0,False,
2531,422,60,In Progress,,,,26.6,False,
2532,422,34,In Progress,,,,9.7,False,
2533,422,47,Not Started,,,,0.0,False,
2534,422,19,Completed,98.2,2026-01-23T05:04:38.163412,2027-01-23T05:04:38.163412,8,True,
2535,423,79,In Progress,,,,2.6,False,
2536,423,17,In Progress,,,,21.7,False,
2537,423,78,In Progress,,,,10.5,False,
2538,423,30,Not Started,,,,0.0,False,
2539,424,54,Expired,76.4,2025-10-28T05:04:38.163435,2025-10-18T05:04:38.163435,0.0,False,
2540,424,15,Expired,94.8,2025-05-05T05:04:38.163445,2025-04-25T05:04:38.163445,0.0,False,
2541,424,49,Not Started,,,,0.0,False,
2542,424,81,Completed,73.6,2026-07-26T05:04:38.163456,2027-07-26T05:04:38.163456,8,True,
2543,424,78,Completed,67.0,2026-07-23T05:04:38.163466,2027-07-23T05:04:38.163466,40,True,
2544,424,50,Expired,99.4,2026-01-03T05:04:38.163476,2025-12-24T05:04:38.163476,0.0,False,
2545,424,56,In Progress,,,,19.8,False,
2546,425,13,Expired,76.5,2026-05-11T05:04:38.163492,2026-05-01T05:04:38.163492,0.0,False,
2547,425,94,Expired,67.5,2026-07-23T05:04:38.163502,2026-07-13T05:04:38.163502,0.0,False,
2548,425,2,Not Started,,,,0.0,False,
2549,425,78,Not Started,,,,0.0,False,
2550,426,29,Not Started,,,,0.0,False,
2551,426,16,Completed,81.5,2026-07-25T05:04:38.163519,2027-07-25T05:04:38.163519,16,True,
2552,426,70,In Progress,,,,13.0,False,
2553,426,68,Expired,91.0,2025-04-13T05:04:38.163531,2025-04-03T05:04:38.163531,0.0,False,
2554,426,45,Completed,77.7,2026-02-13T05:04:38.163649,2027-02-13T05:04:38.163649,8,True,
2555,427,53,Not Started,,,,0.0,False,
2556,427,20,In Progress,,,,1.0,False,
2557,427,42,Completed,90.6,2025-07-24T05:04:38.163751,2026-07-24T05:04:38.163751,24,True,
2558,427,78,Completed,79.2,2025-07-13T05:04:38.163766,2026-07-13T05:04:38.163766,40,True,
2559,427,19,In Progress,,,,3.3,False,
2560,427,60,Expired,68.8,2026-07-21T05:04:38.163781,2026-07-11T05:04:38.163781,0.0,False,
2561,428,26,In Progress,,,,3.5,False,
2562,428,36,Expired,86.5,2026-05-21T05:04:38.163804,2026-05-11T05:04:38.163804,0.0,False,
2563,428,8,Not Started,,,,0.0,False,
2564,428,15,Expired,71.9,2026-01-23T05:04:38.163823,2026-01-13T05:04:38.163823,0.0,False,
2565,428,16,Not Started,,,,0.0,False,
2566,428,23,In Progress,,,,0.8,False,
2567,429,50,Expired,96.8,2025-05-16T05:04:38.163843,2025-05-06T05:04:38.163843,0.0,False,
2568,429,46,Not Started,,,,0.0,False,
2569,429,48,In Progress,,,,7.2,False,
2570,429,90,Completed,100.0,2025-12-01T05:04:38.163858,2026-12-01T05:04:38.163858,24,True,
2571,430,54,In Progress,,,,6.3,False,
2572,430,94,Expired,95.6,2026-05-27T05:04:38.163876,2026-05-17T05:04:38.163876,0.0,False,
2573,430,84,In Progress,,,,3.6,False,
2574,430,30,Completed,85.0,2025-04-01T05:04:38.163889,2026-04-01T05:04:38.163889,4,True,
2575,430,10,Completed,84.6,2026-04-10T05:04:38.163900,2027-04-10T05:04:38.163900,16,True,
2576,430,95,Not Started,,,,0.0,False,
2577,431,25,Expired,96.2,2025-06-03T05:04:38.163919,2025-05-24T05:04:38.163919,0.0,False,
2578,431,5,Expired,69.2,2026-02-14T05:04:38.163931,2026-02-04T05:04:38.163931,0.0,False,
2579,431,31,Expired,73.0,2026-07-27T05:04:38.163943,2026-07-17T05:04:38.163943,0.0,False,
2580,431,89,Completed,67.7,2026-06-18T05:04:38.163954,2027-06-18T05:04:38.163954,24,True,
2581,431,85,Completed,66.8,2026-01-21T05:04:38.163965,2027-01-21T05:04:38.163965,40,True,
2582,432,83,In Progress,,,,5.0,False,
2583,432,50,Completed,71.2,2026-05-27T05:04:38.163981,2027-05-27T05:04:38.163981,16,True,
2584,432,64,Expired,85.4,2025-04-12T05:04:38.163993,2025-04-02T05:04:38.163993,0.0,False,
2585,432,18,In Progress,,,,4.9,False,
2586,433,5,Not Started,,,,0.0,False,
2587,433,18,Not Started,,,,0.0,False,
2588,433,16,In Progress,,,,12.1,False,
2589,433,76,Not Started,,,,0.0,False,
2590,433,99,Not Started,,,,0.0,False,
2591,434,8,Completed,68.1,2025-11-17T05:04:38.164020,2026-11-17T05:04:38.164020,8,True,
2592,434,16,Completed,78.7,2026-04-25T05:04:38.164031,2027-04-25T05:04:38.164031,16,True,
2593,434,86,Not Started,,,,0.0,False,
2594,434,2,In Progress,,,,10.4,False,
2595,434,19,Completed,83.0,2026-02-23T05:04:38.164045,2027-02-23T05:04:38.164045,8,True,
2596,435,42,Completed,66.1,2026-06-05T05:04:38.164059,2027-06-05T05:04:38.164059,24,True,
2597,435,31,Not Started,,,,0.0,False,
2598,435,65,In Progress,,,,2.8,False,
2599,435,51,Not Started,,,,0.0,False,
2600,435,52,Not Started,,,,0.0,False,
2601,436,72,Not Started,,,,0.0,False,
2602,436,88,In Progress,,,,3.4,False,
2603,436,67,Not Started,,,,0.0,False,
2604,436,87,Not Started,,,,0.0,False,
2605,436,19,Expired,85.6,2025-04-09T05:04:38.164089,2025-03-30T05:04:38.164089,0.0,False,
2606,436,59,Not Started,,,,0.0,False,
2607,436,11,Expired,86.3,2025-04-22T05:04:38.164101,2025-04-12T05:04:38.164101,0.0,False,
2608,436,80,Expired,69.9,2026-03-30T05:04:38.164111,2026-03-20T05:04:38.164111,0.0,False,
2609,437,20,In Progress,,,,0.7,False,
2610,437,66,Not Started,,,,0.0,False,
2611,437,27,Completed,65.7,2026-01-07T05:04:38.164130,2027-01-07T05:04:38.164130,8,True,
2612,437,54,Expired,65.2,2025-09-22T05:04:38.164141,2025-09-12T05:04:38.164141,0.0,False,
2613,437,72,Expired,95.7,2025-05-13T05:04:38.164152,2025-05-03T05:04:38.164152,0.0,False,
2614,437,48,Expired,82.7,2025-10-09T05:04:38.164162,2025-09-29T05:04:38.164162,0.0,False,
2615,437,83,In Progress,,,,7.5,False,
2616,437,80,Not Started,,,,0.0,False,
2617,438,23,Completed,89.8,2026-06-15T05:04:38.164180,2027-06-15T05:04:38.164180,24,True,
2618,438,73,Completed,93.7,2025-09-21T05:04:38.164190,2026-09-21T05:04:38.164190,24,True,
2619,438,42,Expired,81.0,2025-04-15T05:04:38.164201,2025-04-05T05:04:38.164201,0.0,False,
2620,438,7,Expired,68.1,2025-07-20T05:04:38.164211,2025-07-10T05:04:38.164211,0.0,False,
2621,438,45,Not Started,,,,0.0,False,
2622,439,42,Expired,87.4,2026-02-15T05:04:38.164227,2026-02-05T05:04:38.164227,0.0,False,
2623,439,36,Expired,96.1,2026-01-07T05:04:38.164239,2025-12-28T05:04:38.164239,0.0,False,
2624,439,58,In Progress,,,,5.6,False,
2625,439,25,Expired,66.7,2026-03-26T05:04:38.164251,2026-03-16T05:04:38.164251,0.0,False,
2626,439,38,Completed,95.5,2026-03-09T05:04:38.164264,2027-03-09T05:04:38.164264,24,True,
2627,440,92,In Progress,,,,15.7,False,
2628,440,28,Not Started,,,,0.0,False,
2629,440,2,Expired,97.6,2025-05-20T05:04:38.164283,2025-05-10T05:04:38.164283,0.0,False,
2630,440,37,Not Started,,,,0.0,False,
2631,440,12,Not Started,,,,0.0,False,
2632,441,49,Completed,66.4,2025-09-13T05:04:38.164300,2026-09-13T05:04:38.164300,40,True,
2633,441,62,In Progress,,,,22.5,False,
2634,441,38,Not Started,,,,0.0,False,
2635,441,50,Not Started,,,,0.0,False,
2636,441,77,Completed,72.8,2025-10-08T05:04:38.164317,2026-10-08T05:04:38.164317,24,True,
2637,441,36,Completed,85.9,2025-08-09T05:04:38.164328,2026-08-09T05:04:38.164328,8,True,
2638,441,31,Completed,86.5,2025-12-20T05:04:38.164338,2026-12-20T05:04:38.164338,16,True,
2639,441,39,Completed,75.4,2026-04-11T05:04:38.164348,2027-04-11T05:04:38.164348,16,True,
2640,442,82,Expired,76.0,2025-05-04T05:04:38.164362,2025-04-24T05:04:38.164362,0.0,False,
2641,442,38,Expired,85.7,2025-10-15T05:04:38.164372,2025-10-05T05:04:38.164372,0.0,False,
2642,442,17,Completed,79.8,2025-04-17T05:04:38.164386,2026-04-17T05:04:38.164386,40,True,
2643,442,3,In Progress,,,,39.2,False,
2644,443,60,In Progress,,,,34.0,False,
2645,443,23,In Progress,,,,14.8,False,
2646,443,90,Completed,83.3,2026-01-04T05:04:38.164406,2027-01-04T05:04:38.164406,24,True,
2647,443,40,In Progress,,,,6.3,False,
2648,443,74,In Progress,,,,8.8,False,
2649,443,51,Expired,71.0,2025-12-15T05:04:38.164420,2025-12-05T05:04:38.164420,0.0,False,
2650,443,48,In Progress,,,,2.0,False,
2651,444,44,Not Started,,,,0.0,False,
2652,444,37,Not Started,,,,0.0,False,
2653,444,79,Not Started,,,,0.0,False,
2654,444,91,Completed,87.6,2025-09-16T05:04:38.164441,2026-09-16T05:04:38.164441,8,True,
2655,444,17,Completed,74.6,2026-03-04T05:04:38.164452,2027-03-04T05:04:38.164452,40,True,
2656,444,97,Completed,94.2,2026-07-09T05:04:38.164462,2027-07-09T05:04:38.164462,8,True,
2657,444,68,Expired,69.7,2025-05-18T05:04:38.164473,2025-05-08T05:04:38.164473,0.0,False,
2658,444,45,Completed,68.1,2025-07-04T05:04:38.164483,2026-07-04T05:04:38.164483,8,True,
2659,445,37,Not Started,,,,0.0,False,
